44, 1, 63.0124415305394, 63.2968733475221, 63.2958923605269, 8.89974206010811, -1139060.37365798, -1139060.37365652, 127988
444, 1, 63.0973132848441, 63.2464231062885, 63.2905495035261, 8.89974274020642, -1139060.3736573, -1139060.37365652, 127988
4444, 1, 63.278332850594, 63.1152199332857, 63.1994187329812, 8.89974358002655, -1139060.37365646, -1139060.37365652, 127988
44444, 1, 63.1727608487398, 63.0655847693407, 63.2752183097693, 8.89974343008362, -1139060.37365661, -1139060.37365652, 127988
444444, 1, 63.2854990452928, 63.1961144750044, 63.2855128817315, 8.89974231016822, -1139060.37365773, -1139060.37365652, 127988
44, 1.1, 63.1861627466789, 63.285634087242, 63.2856990415997, 8.89974257000722, -1139060.37365747, -1139060.37365652, 127988
444, 1.1, 63.2812681206131, 63.2845274057798, 63.2839216961151, 8.89974250015803, -1139060.37365754, -1139060.37365652, 127988
4444, 1.1, 63.2843104111613, 63.2851938179361, 63.2847403146236, 8.89974133018404, -1139060.37365871, -1139060.37365652, 127988
44444, 1.1, 63.2850308200517, 63.2450593704754, 63.2848310926249, 8.89974210015498, -1139060.37365794, -1139060.37365652, 127988
444444, 1.1, 63.2837173081204, 63.283770962534, 63.2827941479942, 8.89974241005257, -1139060.37365763, -1139060.37365652, 127988
44, 1.2, 63.2833559982, 63.2831840092699, 63.2828871773961, 8.89974281005561, -1139060.37365723, -1139060.37365652, 127988
444, 1.2, 63.2832364725844, 63.2834814438138, 63.2682290373822, 8.8997428601142, -1139060.37365718, -1139060.37365652, 127988
4444, 1.2, 63.2657435155204, 63.2834663349228, 63.2838152632965, 8.89974277000874, -1139060.37365727, -1139060.37365652, 127988
44444, 1.2, 63.2837531453494, 63.2835085113434, 63.2687691442693, 8.8997426701244, -1139060.37365737, -1139060.37365652, 127988
444444, 1.2, 63.2833207943571, 63.2827766513195, 63.2831685784223, 8.89974288013764, -1139060.37365716, -1139060.37365652, 127988
44, 1.3, 63.2821933719651, 63.2828673213668, 63.2828772972358, 8.89974320004694, -1139060.37365684, -1139060.37365652, 127988
444, 1.3, 63.2825563334105, 63.2830643617953, 63.2830736625408, 8.89974312018603, -1139060.37365692, -1139060.37365652, 127988
4444, 1.3, 63.2829517787196, 63.2826138696622, 63.2829851196481, 8.89974309015088, -1139060.37365695, -1139060.37365652, 127988
44444, 1.3, 63.2832966494733, 63.2827795143568, 63.2657939364429, 8.89974330016412, -1139060.37365674, -1139060.37365652, 127988
444444, 1.3, 63.282194608992, 63.2822378799421, 63.2822037673787, 8.89974350016564, -1139060.37365654, -1139060.37365652, 127988
44, 1.4, 63.2817052652262, 63.2820961458375, 63.2821149916509, 8.89974365010858, -1139060.37365639, -1139060.37365652, 127988
444, 1.4, 63.2817143425709, 63.2817575359777, 63.2818178272375, 8.89974362007342, -1139060.37365642, -1139060.37365652, 127988
4444, 1.4, 63.2823921995058, 63.2821113944681, 63.2822381376821, 8.89974361006171, -1139060.37365643, -1139060.37365652, 127988
44444, 1.4, 63.2825256775652, 63.2826485808348, 63.2825843717551, 8.89974356000312, -1139060.37365648, -1139060.37365652, 127988
444444, 1.4, 63.2818306783522, 63.2818530899621, 63.2818603341892, 8.89974374021403, -1139060.3736563, -1139060.37365652, 127988
44, 1.5, 63.2819773262586, 63.2819405958696, 63.2819544595609, 8.89974386012182, -1139060.37365618, -1139060.37365652, 127988
444, 1.5, 63.2816958275253, 63.281699724407, 63.2818072186121, 8.89974375022575, -1139060.37365629, -1139060.37365652, 127988
4444, 1.5, 63.2817913550656, 63.2817286354573, 63.2817272543012, 8.89974375022575, -1139060.37365629, -1139060.37365652, 127988
44444, 1.5, 63.2738493238969, 63.2758599509365, 63.2774294656218, 8.89974494022317, -1139060.3736551, -1139060.37365652, 127988
444444, 1.5, 63.2819428368768, 63.2819560560078, 63.2819495656196, 8.89974389015697, -1139060.37365615, -1139060.37365652, 127988
44, 1.6, 63.2817766878816, 63.2815817095106, 63.2815806782965, 8.8997437201906, -1139060.37365632, -1139060.37365652, 127988
444, 1.6, 63.281585294476, 63.2818650727904, 63.2818676943064, 8.89974345010705, -1139060.37365659, -1139060.37365652, 127988
4444, 1.6, 63.2817751418375, 63.281708196188, 63.2816317572262, 8.89974384009838, -1139060.3736562, -1139060.37365652, 127988
44444, 1.6, 63.2814327536823, 63.2817424721179, 63.2816279261112, 8.8997438501101, -1139060.37365619, -1139060.37365652, 127988
444444, 1.6, 63.2813723062974, 63.2817395685157, 63.2813252535773, 8.89974422007799, -1139060.37365582, -1139060.37365652, 127988
44, 1.7, 63.2817348548438, 63.2817557714502, 63.2817550198286, 8.8997437201906, -1139060.37365632, -1139060.37365652, 127988
444, 1.7, 63.2816497179632, 63.2816109813531, 63.2815608587154, 8.89974382007495, -1139060.37365622, -1139060.37365652, 127988
4444, 1.7, 63.2816744637735, 63.2817172475581, 63.2816828377962, 8.89974376000464, -1139060.37365628, -1139060.37365652, 127988
44444, 1.7, 63.2816758792428, 63.2736111074341, 63.2810607665952, 8.89974419004284, -1139060.37365585, -1139060.37365652, 127988
444444, 1.7, 63.2817550706922, 63.2817188457619, 63.2817335379307, 8.89974375022575, -1139060.37365629, -1139060.37365652, 127988
44, 1.8, 63.2817294042509, 63.2817369972766, 63.2817376735692, 8.89974360004999, -1139060.37365644, -1139060.37365652, 127988
444, 1.8, 63.2817098993183, 63.2817202524401, 63.2817442392259, 8.89974387013353, -1139060.37365617, -1139060.37365652, 127988
